"AppID","Name","Release.date","Price","Supported.languages","Full.audio.languages","Windows","Mac","Linux","Metacritic.score","User.score","Positive","Negative","Average.playtime.forever","Developers","Publishers","Categories"
"Entropy","Dec 5, 2024",NA,30,"['English']","[]","True","False","False",0,0,0,0,0,"Scarabit Studio","Scarabit Studio","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Beam Bound","Dec 9, 2024",NA,20,"['English']","[]","True","False","False",0,0,0,0,0,"GhostJam Games","GhostJam Games","Single-player,Steam Achievements,Steam Workshop,Includes level editor,Family Sharing"
"Stella Gladio","Dec 20, 2024",NA,20,"['English']","[]","True","False","False",0,0,0,0,0,"Reido","Reido","Single-player,Steam Achievements,Family Sharing"
"Seedsow Lullaby","Dec 13, 2024",NA,20,"['English', 'Simplified Chinese', 'Japanese']","['Japanese']","True","False","False",0,0,52,0,0,"iMel Inc.","ANIPLEX.EXE","Single-player,Full controller support,Steam Cloud,Family Sharing"
"Gravity Block 2","Dec 19, 2024",NA,40,"['English', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Portuguese - Brazil', 'Russian', 'French', 'Italian', 'Japanese', 'Spanish - Latin America']","[]","True","False","False",0,0,0,0,0,"Atthus Games","Atthus Games","Single-player,Steam Achievements,Family Sharing"
"SGS Battle of the Bulge","Dec 16, 2024",NA,20,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Polish', 'Portuguese - Portugal', 'Russian']","[]","True","True","False",0,0,2,1,0,"Strategy Game Studio","Avalon Digital","Single-player,Multi-player,PvP,Steam Cloud,Remote Play Together,Family Sharing"
"Cloudy Valley","Nov 18, 2024",NA,20,"['French', 'English', 'Portuguese - Brazil']","[]","True","False","False",0,0,38,4,0,"Su","TyGAMES","Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Family Sharing"
"Life of Whale","Dec 19, 2024",NA,20,"['English', 'Japanese']","['Japanese']","True","False","False",0,0,0,0,0,"3L Production","3L Production","Single-player,Family Sharing"
"The Tunnels","Dec 17, 2024",NA,40,"['English']","[]","True","False","False",0,0,0,0,0,"Tomáš Hervert","Tomáš Hervert","Single-player,Family Sharing"
"9 Hallways: The Anomaly Agent","Dec 16, 2024",NA,20,"['English']","['English']","True","False","False",0,0,7,0,0,"I SEE 3D","I SEE 3D","Single-player,Family Sharing"
"HexaTerra","Oct 22, 2024",NA,40,"['English']","[]","True","False","False",0,0,2,0,0,"fridgeBaron Games","fridgeBaron Games","Single-player,Family Sharing"
"What is in the Black Box?","Dec 11, 2024",NA,33,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Ukrainian', 'Japanese']","[]","True","False","True",0,0,13,3,0,"SQRT Games","SQRT Games","Single-player,Steam Cloud,Family Sharing"
"The Spirit of the Samurai","Dec 12, 2024",NA,20,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Russian', 'Korean']","['English', 'Korean']","True","False","False",0,0,105,51,0,"Digital Mind Games","Kwalee","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Only Lead Can Stop Them","Dec 9, 2024",NA,10,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Turkish', 'Ukrainian']","[]","True","False","False",0,0,29,3,0,"Warcry Interactive","Retrovibe","Single-player,Steam Achievements,Family Sharing"
"Globs","Nov 15, 2024",NA,60,"['English']","[]","True","True","True",0,0,9,0,0,"Ninesliced,ArkanYota,Notgoyome,Theobosse,Strochnis,Yolwoocle","Ninesliced","Single-player,Steam Achievements,Family Sharing"
"刻印战记1：法利兹传","Dec 19, 2024",NA,30,"['Simplified Chinese']","[]","True","False","False",0,0,0,0,0,"Lycian Studio","Lycian Studio","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Red Dead Redemption","Oct 29, 2024",NA,20,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Japanese', 'Polish', 'Portuguese - Brazil']","['English', 'Portuguese - Brazil']","True","False","False",0,0,6332,407,277,"Rockstar Games,Double Eleven","Rockstar Games","Single-player,Steam Achievements,Full controller support,HDR available"
"Leif's Adventure: Netherworld Hero","Dec 19, 2024",NA,15,"['English', 'French', 'German', 'Spanish - Spain']","['English', 'Spanish - Spain']","True","False","False",0,0,6,0,0,"OneManOnMars Art & Games e.K","Mindscape","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Crab Game 2","Dec 16, 2024",NA,25,"['English']","['English']","True","False","False",0,0,4,21,0,"Jeff","Jeff","Multi-player,PvP,Online PvP,Family Sharing"
"Grass Life Sim","Dec 20, 2024",NA,30,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Russian', 'Japanese']","[]","True","False","False",0,0,0,0,0,"Dynamic Games","Dynamic Games","Single-player,Steam Achievements,Family Sharing"
"Kill Them All","Dec 20, 2024",NA,25,"['English']","['English']","True","False","False",0,0,0,0,0,"Kickback games","Kickback games","Single-player,Steam Achievements,Family Sharing"
"LuckyWheel","Dec 17, 2024",NA,20,"['Simplified Chinese', 'English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Traditional Chinese', 'Portuguese - Portugal', 'Korean']","[]","True","False","False",0,0,0,0,0,"BananaDogGames","BananaDogGames","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Castaway Hand","Dec 19, 2024",NA,10,"['English', 'Simplified Chinese', 'Japanese', 'Traditional Chinese']","[]","True","False","False",0,0,0,0,0,"BAOCHUAN","BAOCHUAN","Single-player,Steam Achievements,Family Sharing"
"Ominous!","Dec 19, 2024",NA,40,"['English']","['English']","True","False","False",0,0,0,0,0,"Dusty Tome","Dusty Tome","Single-player,Steam Achievements,Partial Controller Support,Family Sharing"
"Bobos FunZone","Dec 13, 2024",NA,30,"['English']","['English']","True","False","False",0,0,15,5,0,"Uisco Games","Mascot Bro Studio","Single-player,Steam Achievements,Family Sharing"
"There's No Aliens","Dec 19, 2024",NA,10,"['English', 'Japanese', 'Polish', 'Simplified Chinese', 'Traditional Chinese', 'Korean']","['English', 'Korean']","True","True","True",0,0,0,0,0,"Error 300","Error 300,Gamersky Games","Single-player,Steam Achievements,Family Sharing"
"Kuri Kuri Click! ~My Sweet Model!~","Dec 18, 2024",NA,20,"['English', 'Japanese', 'Simplified Chinese']","['Japanese', 'Simplified Chinese']","True","False","False",0,0,0,0,0,"Girl's Software","Denpasoft","Single-player,Steam Cloud,Family Sharing"
"Hidden Kittens: Kingdom of Cats","Dec 12, 2024",NA,20,"['English', 'Portuguese - Brazil', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Danish', 'Finnish', 'Greek', 'Dutch', 'Hungarian', 'Indonesian', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Swedish', 'Thai', 'Czech', 'Turkish', 'Ukrainian', 'Vietnamese', 'Arabic']","[]","True","False","False",0,0,0,0,0,"Pinel Games","Pinel Games","Single-player,Steam Achievements,Family Sharing"
"Afterlife Gladiator","Nov 5, 2024",NA,20,"['English', 'Spanish - Latin America']","[]","True","False","True",0,0,4,0,0,"BakarLabs","BakarLabs","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Lust Sisters","Dec 13, 2024",NA,21,"['English', 'Simplified Chinese', 'Russian', 'Japanese', 'Traditional Chinese', 'Korean']","['Japanese', 'Korean']","True","False","False",0,0,51,9,0,"Lovely Games","Lovely Games","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"How to Melt a Maiden's Heart","Dec 17, 2024",NA,20,"['English']","[]","True","True","True",0,0,3,0,0,"ebi-hime","ebi-hime","Single-player,Steam Achievements,Family Sharing"
"Flint: Treasure of Oblivion","Dec 17, 2024",NA,20,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Japanese', 'Polish', 'Russian', 'Portuguese - Brazil']","['English', 'French', 'Portuguese - Brazil']","True","False","False",0,0,25,16,0,"Savage Level","Microids","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Valledi","Dec 13, 2024",NA,10,"['English', 'Portuguese - Brazil']","['English', 'Portuguese - Brazil']","True","False","False",0,0,1,1,0,"Constantly Bored Studio","Dream Stories","Single-player,Steam Achievements,Full controller support,Family Sharing"
"Good Sleep Company","Dec 15, 2024",NA,20,"['Japanese', 'English']","[]","True","False","False",0,0,0,0,0,"Uranus-net.com","Uranus-net.com","Single-player,Family Sharing"
"Galaxy Hassle","Dec 19, 2024",NA,10,"['English']","['English']","True","False","False",0,0,0,0,0,"FictionLand Games,simtendo","FictionLand Games","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Remote Play Together,Family Sharing"
"Novice Dungeon Master","Dec 15, 2024",NA,10,"['English', 'Japanese', 'Korean', 'Simplified Chinese']","[]","True","False","False",0,0,42,5,0,"LazyCnD","LazyCnD","Single-player,Steam Cloud,Family Sharing"
"Temtem: Swarm","Nov 13, 2024",NA,10,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Thai', 'Traditional Chinese', 'Italian']","[]","True","False","False",0,0,1044,153,271,"Crema,GGTech Studios","Crema","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Family Sharing"
"Waifu Survivors","Dec 13, 2024",NA,20,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Arabic', 'Hindi']","['Portuguese - Brazil', 'Hindi']","True","True","True",0,0,0,1,0,"Terra Bytes","Terra Bytes","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing"
"Echoes Afterfall","Nov 5, 2024",NA,20,"['English', 'French', 'Italian', 'German', 'Simplified Chinese', 'Spanish - Spain', 'Korean', 'Japanese', 'Portuguese - Portugal', 'Russian']","['English', 'Russian']","True","False","False",0,0,2,1,0,"Federico Figone","Federico Figone","Single-player,Multi-player,Co-op,Online Co-op,Family Sharing"
"Dates & Wires: Augmented Edition","Nov 11, 2024",NA,10,"['English']","['English']","True","True","True",0,0,24,0,0,"Cryo & Io Black","Team Cryo","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Aurelia","Dec 17, 2024",NA,10,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Russian']","[]","True","False","False",0,0,0,0,0,"MirthalGames","Critical Bliss","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Luna's Twilight","Dec 13, 2024",NA,10,"['Korean', 'English', 'Japanese', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'French', 'German', 'Spanish - Spain', 'Indonesian', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Spanish - Latin America', 'Thai', 'Vietnamese']","['Korean', 'Vietnamese']","True","False","False",0,0,2,1,0,"NearDream","PsychoFlux Entertainment","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Miami Horizon 2077","Nov 18, 2024",NA,30,"['English']","['English']","True","False","False",0,0,7,0,0,"CJ","Outofthematrix","Single-player,Steam Achievements,Family Sharing"
"Bunches For Bart!","Dec 16, 2024",NA,15,"['English']","[]","True","False","False",0,0,1,0,0,"SephoWepho","SephoWepho","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together,Family Sharing"
"Marble Maid 2: The Negative Levels","Dec 19, 2024",NA,10,"['English']","['English']","True","False","False",0,0,0,0,0,"Shady Corner Games","Shady Corner Games","Single-player,Steam Achievements,Partial Controller Support,Family Sharing"
"Pro Football","Dec 17, 2024",NA,10,"['English', 'Spanish - Spain', 'Italian', 'Japanese', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']","[]","True","False","True",0,0,0,0,0,"Pro Football","Pro Football","Single-player,Steam Achievements,Steam Workshop,Family Sharing"
"Hina-chan's Sticker Survival","Oct 24, 2024",NA,15,"['Japanese']","[]","True","False","False",0,0,14,2,0,"ISY","ISY","Single-player,Family Sharing"
"Elise","Dec 12, 2024",NA,20,"['English']","['English']","True","False","False",0,0,3,0,0,"Stuart White","Stuart White","Single-player,Steam Achievements,Family Sharing"
"Iconia Defenders","Nov 18, 2024",NA,10,"['English', 'Spanish - Spain', 'French', 'Italian', 'German', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","[]","True","False","False",0,0,12,2,0,"Anawim Studios","Anawim Studios","Single-player,Steam Achievements,Steam Cloud,Stats,Steam Leaderboards,Family Sharing"
"Rascal's Escape","Dec 11, 2024",NA,15,"['English', 'German', 'Spanish - Spain']","['English', 'German', 'Spanish - Spain']","True","False","False",0,0,4,0,0,"the Good Evil GmbH","the Good Evil GmbH","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together,Family Sharing"
"Birds Organized Neatly","Dec 16, 2024",NA,20,"['English', 'German', 'Norwegian', 'Korean', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Simplified Chinese', 'Spanish - Spain', 'Spanish - Latin America', 'Japanese', 'Polish']","[]","True","False","False",0,0,31,1,0,"DU&I","DU&I","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Anima Flux","Oct 7, 2024",NA,20,"['English', 'Russian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese', 'French', 'Japanese']","[]","True","True","True",0,0,97,14,0,"Avantaj Prim","JollyCo","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing"
"OutRUN","Dec 13, 2024",NA,10,"['English', 'French', 'Italian', 'Indonesian', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Japanese', 'Korean', 'Simplified Chinese', 'Spanish - Spain']","['English', 'Spanish - Spain']","True","False","False",0,0,7,5,0,"DeanTheDev","DeanTheDev","Single-player,Family Sharing"
"Lost Pages: Classic","Dec 17, 2024",NA,10,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Traditional Chinese']","[]","True","False","False",0,0,1,0,0,"Jiffycrew","Jiffycrew","Single-player,Family Sharing"
"Stars In The Trash","Dec 9, 2024",NA,10,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Korean', 'Japanese']","['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Korean', 'Japanese']","True","False","False",0,0,117,0,0,"Valhalla Cats","Valhalla Cats,IndieArk","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Die for the Economy!","Dec 20, 2024",NA,15,"['English']","['English']","True","False","False",0,0,0,0,0,"Tea Monster Games","Tea Monster Games","Single-player,Steam Achievements,Partial Controller Support,Stats,Family Sharing"
"Fallacy Quiz","Dec 19, 2024",NA,10,"['English', 'French']","[]","True","False","True",0,0,9,0,0,"Tim Krief","Tim Krief","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing"
"Echoes of the Abyss","Dec 20, 2024",NA,37,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese', 'Russian']","[]","True","False","False",0,0,0,0,0,"RK GAMES","RK GAMES","Single-player,Full controller support,Family Sharing"
"There Exists Nobody","Dec 11, 2024",NA,10,"['Simplified Chinese', 'Traditional Chinese']","['Simplified Chinese', 'Traditional Chinese']","True","False","False",0,0,194,19,0,"HeavyLight Studio","HeavyLight Studio","Single-player,Steam Achievements,Family Sharing"
"Chonkers","Dec 11, 2024",NA,20,"['English']","['English']","True","False","True",0,0,28,5,0,"Solar Eclipse Games","Solar Eclipse Games","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Virtual Girl - Sex Simulator VR","Dec 19, 2024",NA,30,"['English']","[]","True","False","False",0,0,0,0,0,"Real Girl VR","Real Girl VR","Single-player,VR Supported,Family Sharing"
"Rise & Muse","Dec 10, 2024",NA,10,"['Simplified Chinese', 'Traditional Chinese']","[]","True","False","False",0,0,37,2,0,"17Night","17Knight,Modeling Game Studio","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"КВАДРОБЕРЫ","Dec 19, 2024",NA,30,"['Russian']","[]","True","False","False",0,0,6,1,0,"STuNT","STuNT","Single-player,Family Sharing"
"Hatsuyuki Sakura","Dec 12, 2024",NA,20,"['Japanese', 'Simplified Chinese', 'Traditional Chinese', 'English']","['Japanese', 'English']","True","False","False",0,0,204,7,0,"SAGA PLANETS","HIKARI FIELD,NekoNyan Ltd.","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing"
"Struggle F.O","Nov 14, 2024",NA,20,"['Japanese', 'English', 'Simplified Chinese', 'French', 'German', 'Spanish - Spain', 'Korean']","[]","True","False","False",0,0,135,50,0,"Espada Inc.","Espada Inc.","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing"
"Node Farm","Nov 19, 2024",NA,20,"['English', 'Polish', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']","['English', 'Polish', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']","True","False","False",0,0,22,1,0,"ByerN","ByerN","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
